disno.,total_deaths,no._injured,no._affected,no._homeless,total_affected,magnitude,total_damage_000_us$,"total_damage,_adjusted_000_us$"
2000-0357-FRA,2.0,10.0,0.0,0.0,10.0,190.0,0.0,0.0
2000-0358-IND,43.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0359-ESP,16.0,0.0,500.0,0.0,500.0,190.0,0.0,0.0
2000-0360-USA,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0361-VNM,3.0,29.0,0.0,100.0,129.0,190.0,0.0,0.0
2000-0362-PAK,20.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0363-USA,0.0,0.0,800.0,210.0,1010.0,85.0,0.0,0.0
2000-0364-NGA,0.0,0.0,0.0,250.0,250.0,190.0,0.0,0.0
2000-0365-LBR,10.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0366-UGA,22.0,0.0,281.0,0.0,281.0,190.0,0.0,0.0
2000-0369-SLE,38.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0370-KAZ,0.0,0.0,114.0,0.0,114.0,190.0,0.0,0.0
2000-0371-LAO,18.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0372-CHN,43.0,10.0,0.0,31000.0,31010.0,76000.0,19000.0,33620.0
2000-0373-BGD,11.0,50.0,200000.0,0.0,200050.0,17000.0,0.0,0.0
2000-0374-CRI,7.0,0.0,200.0,0.0,200.0,190.0,0.0,0.0
2000-0375-CHL,15.0,0.0,129266.0,10401.0,139667.0,190.0,30000.0,53084.0
2000-0376-CHN,33.0,0.0,300000.0,0.0,300000.0,190.0,60000.0,106168.0
2000-0378-CHN,66.0,160.0,0.0,0.0,160.0,190.0,0.0,0.0
2000-0379-GRC,27.0,176.0,0.0,0.0,176.0,44.4,3000.0,5308.0
2000-0380-ROU,6.0,100.0,0.0,0.0,100.0,43.0,0.0,0.0
2000-0381-TUR,11.0,300.0,0.0,0.0,300.0,46.0,1000.0,1769.0
2000-0382-BGR,7.0,0.0,0.0,0.0,0.0,43.1,50.0,88.0
2000-0383-SCG,3.0,70.0,0.0,0.0,70.0,42.0,0.0,0.0
2000-0384-ESP,27.0,11.0,0.0,0.0,11.0,190.0,0.0,0.0
2000-0385-MAR,19.0,20.0,0.0,0.0,20.0,190.0,0.0,0.0
2000-0386-AGO,23.0,20.0,0.0,0.0,20.0,190.0,0.0,0.0
2000-0387-NIC,7.0,42.0,1785.0,5650.0,7477.0,5.4,0.0,0.0
2000-0388-CMR,16.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0389-CHN,65.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0390-COL,13.0,7.0,0.0,0.0,7.0,190.0,0.0,0.0
2000-0391-MEX,19.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0392-LAO,44.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0393-BDI,0.0,100.0,0.0,0.0,100.0,190.0,0.0,0.0
2000-0394-RUS,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0395-USA,1.0,100.0,0.0,0.0,100.0,190.0,0.0,0.0
2000-0396-PHL,11.0,0.0,0.0,120000.0,120000.0,185.0,7500.0,13271.0
2000-0397-PHL,75.0,11.0,1483310.0,0.0,1483321.0,200.0,25763.0,45587.0
2000-0398-CYP,5.0,400.0,0.0,0.0,400.0,43.0,0.0,0.0
2000-0399-ETH,60.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0400-CHN,134.0,0.0,63.0,0.0,63.0,190.0,0.0,0.0
2000-0401-THA,0.0,0.0,2500.0,0.0,2500.0,190.0,0.0,0.0
2000-0402-CHN,12.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0403-PER,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0404-CHN,44.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0405-IDN,32.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0406-USA,0.0,2.0,8000.0,75.0,8077.0,607.0,0.0,0.0
2000-0407-BGR,7.0,17.0,0.0,150.0,167.0,36.0,17600.0,31143.0
2000-0408-VNM,460.0,4.0,5000000.0,0.0,5000004.0,1400.0,250000.0,442366.0
2000-0409-SAU,22.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0410-PAK,11.0,32.0,0.0,0.0,32.0,190.0,0.0,0.0
2000-0412-MLI,21.0,30.0,0.0,0.0,30.0,190.0,0.0,0.0
2000-0413-NGA,260.0,19.0,0.0,0.0,19.0,190.0,0.0,0.0
2000-0414-PHL,287.0,38.0,2800.0,0.0,2838.0,190.0,0.0,0.0
2000-0415-IND,58.0,38.0,7000.0,0.0,7038.0,190.0,0.0,0.0
2000-0416-BOL,6.0,0.0,25277.0,0.0,25277.0,-9.0,0.0,0.0
2000-0417-EGY,19.0,15.0,0.0,0.0,15.0,190.0,0.0,0.0
2000-0418-NGA,40.0,15.0,0.0,0.0,15.0,190.0,0.0,0.0
2000-0419-ECU,17.0,30.0,0.0,0.0,30.0,190.0,0.0,0.0
2000-0420-CAN,11.0,140.0,0.0,700.0,840.0,300.0,13000.0,23003.0
2000-0421-ARG,15.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0
2000-0422-URY,7.0,0.0,400.0,0.0,400.0,-7.5,0.0,0.0
2000-0423-CHL,0.0,0.0,0.0,0.0,0.0,-20.0,10000.0,17695.0
2000-0424-ZMB,163.0,0.0,1101.0,0.0,1101.0,190.0,0.0,0.0
2000-0425-CHN,11.0,500.0,0.0,20000.0,20500.0,190.0,480.0,849.0
2000-0426-CHN,54.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0427-UKR,2.0,10.0,39000.0,0.0,39010.0,190.0,0.0,0.0
2000-0428-JPN,1.0,0.0,100.0,0.0,100.0,6.1,0.0,0.0
2000-0429-JPN,0.0,0.0,13809.0,0.0,13809.0,190.0,0.0,0.0
2000-0430-HKG,0.0,0.0,0.0,300.0,300.0,190.0,0.0,0.0
2000-0431-NGA,27.0,0.0,1215.0,0.0,1215.0,190.0,0.0,0.0
2000-0432-DJI,4.0,0.0,419.0,0.0,419.0,190.0,0.0,0.0
2000-0433-USA,35.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
2000-0434-EGY,19.0,38.0,0.0,0.0,38.0,190.0,0.0,0.0
2000-0435-CRI,17.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0436-IDN,10.0,3.0,0.0,0.0,3.0,190.0,0.0,0.0
2000-0437-RUS,19.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0438-KHM,347.0,53.0,3448000.0,0.0,3448053.0,638.0,160000.0,283114.0
2000-0439-VNM,33.0,22.0,0.0,0.0,22.0,190.0,0.0,0.0
2000-0440-BOL,17.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0441-KOR,13.0,3.0,0.0,2586.0,2589.0,129.0,23000.0,40698.0
2000-0442-KOR,18.0,97.0,0.0,0.0,97.0,190.0,0.0,0.0
2000-0443-JOR,14.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0444-IND,130.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0445-IND,867.0,0.0,22000000.0,0.0,22000000.0,300000.0,43000.0,76087.0
2000-0446-THA,47.0,0.0,2500000.0,0.0,2500000.0,2050.0,51050.0,90331.0
2000-0447-JPN,4.0,0.0,900.0,0.0,900.0,126.0,300000.0,530839.0
2000-0448-VNM,0.0,0.0,2005.0,0.0,2005.0,190.0,0.0,0.0
2000-0449-IDN,0.0,124.0,0.0,4000.0,4124.0,5.4,2000.0,3539.0
2000-0450-USA,0.0,0.0,0.0,0.0,0.0,2363.0,0.0,0.0
2000-0451-NGA,40.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0452-FRA,114.0,12.0,0.0,0.0,12.0,190.0,0.0,0.0
2000-0453-NGA,18.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0454-NGA,18.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0455-GRC,2.0,12.0,0.0,90.0,102.0,115.0,0.0,0.0
2000-0456-BRA,7.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0
2000-0457-RUS,7.0,8.0,500.0,0.0,508.0,190.0,0.0,0.0
2000-0458-NGA,13.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0459-IND,27.0,0.0,79.0,0.0,79.0,190.0,0.0,0.0
2000-0460-THA,89.0,0.0,1946.0,0.0,1946.0,190.0,0.0,0.0
2000-0461-CAF,40.0,0.0,160.0,0.0,160.0,190.0,0.0,0.0
2000-0462-IND,56.0,7.0,0.0,0.0,7.0,190.0,0.0,0.0
2000-0463-USA,1.0,15.0,900.0,120.0,1035.0,190.0,8100.0,14333.0
2000-0464-NGA,0.0,0.0,0.0,1000.0,1000.0,190.0,0.0,0.0
2000-0465-USA,14.0,0.0,1000.0,0.0,1000.0,680000.0,1000000.0,1769464.0
2000-0466-BRA,60.0,0.0,0.0,143000.0,143000.0,190.0,75000.0,132710.0
2000-0467-BGD,21.0,0.0,522.0,0.0,522.0,190.0,0.0,0.0
2000-0468-BRA,12.0,110.0,0.0,0.0,110.0,190.0,0.0,0.0
2000-0469-IDN,0.0,0.0,0.0,520.0,520.0,190.0,0.0,0.0
2000-0470-IRN,10.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0471-JOR,0.0,12.0,0.0,0.0,12.0,43.4,0.0,0.0
2000-0472-CHN,203.0,214.0,0.0,18000.0,18214.0,190.0,172000.0,304348.0
2000-0473-ISR,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0
2000-0474-NGA,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0475-CMR,3.0,0.0,500.0,0.0,500.0,3700.0,0.0,0.0
2000-0476-NPL,144.0,70.0,50000.0,0.0,50070.0,190.0,6300.0,11148.0
2000-0478-RUS,2.0,0.0,24000.0,0.0,24000.0,192100.0,30000.0,53084.0
2000-0479-CHN,27.0,26.0,0.0,0.0,26.0,190.0,0.0,0.0
2000-0480-RUS,0.0,8.0,0.0,19100.0,19108.0,6.8,920.0,1628.0
2000-0481-BGD,50.0,0.0,10.0,0.0,10.0,190.0,0.0,0.0
2000-0482-MRT,13.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0483-NGA,24.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0484-BTN,200.0,0.0,0.0,1000.0,1000.0,190.0,0.0,0.0
2000-0485-DZA,7.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0486-PRY,8.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0
2000-0487-MAR,0.0,0.0,0.0,0.0,0.0,51.0,809.0,1431.0
2000-0488-IRL,2.0,0.0,1374.0,0.0,1374.0,190.0,0.0,0.0
2000-0489-ETH,19.0,0.0,855.0,0.0,855.0,190.0,0.0,0.0
2000-0490-SOM,0.0,0.0,0.0,220000.0,220000.0,190.0,0.0,0.0
2000-0491-NGA,13.0,5.0,0.0,0.0,5.0,190.0,0.0,0.0
2000-0492-UGA,22.0,10.0,0.0,0.0,10.0,190.0,0.0,0.0
2000-0493-ZAF,16.0,7.0,0.0,0.0,7.0,190.0,0.0,0.0
2000-0497-ETH,9.0,0.0,30000.0,0.0,30000.0,57500.0,0.0,0.0
2000-0498-IND,86.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0499-IRN,8.0,0.0,400.0,0.0,400.0,16200.0,6000.0,10617.0
2000-0500-USA,0.0,0.0,175.0,0.0,175.0,190.0,166000.0,293731.0
2000-0501-NER,2.0,3.0,4156.0,0.0,4159.0,18.0,0.0,0.0
2000-0502-USA,0.0,0.0,300.0,0.0,300.0,190.0,0.0,0.0
2000-0503-TWN,0.0,1050.0,0.0,0.0,1050.0,190.0,0.0,0.0
2000-0504-NPL,25.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0505-DZA,22.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0506-KEN,7.0,0.0,221.0,0.0,221.0,190.0,0.0,0.0
2000-0507-SEN,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0508-KEN,20.0,36.0,0.0,0.0,36.0,190.0,0.0,0.0
2000-0509-AGO,11.0,20.0,0.0,0.0,20.0,190.0,0.0,0.0
2000-0510-CHN,21.0,24.0,0.0,0.0,24.0,190.0,0.0,0.0
2000-0511-NGA,4.0,0.0,0.0,1000.0,1000.0,190.0,0.0,0.0
2000-0512-USA,10.0,2.0,0.0,0.0,2.0,190.0,0.0,0.0
2000-0513-PAN,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0514-RUS,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0
2000-0515-JPN,0.0,0.0,4000.0,0.0,4000.0,190.0,0.0,0.0
2000-0516-JPN,0.0,56.0,350.0,0.0,406.0,190.0,0.0,0.0
2000-0517-TWN,14.0,100.0,0.0,2000.0,2100.0,190.0,135000.0,238878.0
2000-0518-VNM,15.0,4.0,0.0,0.0,4.0,190.0,5000.0,8847.0
2000-0519-MYS,15.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0520-RWA,10.0,0.0,164.0,0.0,164.0,190.0,0.0,0.0
2000-0521-RUS,108.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0522-BHR,143.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0523-SVK,6.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0524-ETH,4.0,0.0,0.0,165.0,165.0,190.0,0.0,0.0
2000-0525-KEN,40.0,19.0,0.0,0.0,19.0,190.0,0.0,0.0
2000-0526-SDN,50.0,17.0,0.0,0.0,17.0,190.0,0.0,0.0
2000-0527-CHN,1.0,211.0,0.0,177400.0,177611.0,4.9,43000.0,76087.0
2000-0528-HRV,1.0,0.0,0.0,0.0,0.0,203.0,17750.0,31408.0
2000-0529-GRC,7.0,7.0,0.0,0.0,7.0,190.0,0.0,0.0
2000-0530-MLI,15.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0532-CHN,10.0,30.0,0.0,0.0,30.0,190.0,13288.0,23513.0
2000-0533-CHN,11.0,47.0,0.0,4475.0,4522.0,190.0,69443.0,122877.0
2000-0534-IND,179.0,16.0,0.0,252000.0,252016.0,129500.0,173000.0,306117.0
2000-0535-KOR,7.0,0.0,500.0,0.0,500.0,27590.0,27000.0,47776.0
2000-0536-BGD,12.0,7.0,0.0,0.0,7.0,190.0,0.0,0.0
2000-0538-NGA,22.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0539-THA,2.0,0.0,41219.0,0.0,41219.0,190.0,0.0,0.0
2000-0540-VNM,0.0,100.0,0.0,5630.0,5730.0,190.0,0.0,0.0
2000-0541-VNM,0.0,3.0,500.0,0.0,503.0,190.0,35.0,62.0
2000-0542-VNM,0.0,4.0,0.0,130.0,134.0,190.0,0.0,0.0
2000-0543-NGA,18.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0544-COD,27.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0545-CMR,15.0,30.0,0.0,0.0,30.0,190.0,0.0,0.0
2000-0546-NGA,28.0,15.0,0.0,0.0,15.0,190.0,0.0,0.0
2000-0547-NGA,0.0,0.0,0.0,750.0,750.0,100.0,1900.0,3362.0
2000-0549-RUS,0.0,0.0,1181.0,0.0,1181.0,190.0,1622.0,2870.0
2000-0550-KOR,25.0,0.0,0.0,300.0,300.0,209.0,11300.0,19995.0
2000-0551-DZA,0.0,0.0,0.0,100.0,100.0,190.0,0.0,0.0
2000-0552-TUR,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0553-RUS,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0
2000-0554-PAK,17.0,20.0,0.0,0.0,20.0,190.0,0.0,0.0
2000-0555-BGD,1.0,10.0,0.0,12000.0,12010.0,190.0,0.0,0.0
2000-0556-CHN,4.0,80.0,0.0,37690.0,37770.0,190.0,10.0,18.0
2000-0557-CHN,47.0,0.0,46000.0,0.0,46000.0,160.0,169000.0,299039.0
2000-0558-NZL,0.0,0.0,0.0,0.0,0.0,190.0,1000.0,1769.0
2000-0559-CHN,14.0,27.0,0.0,0.0,27.0,190.0,2400.0,4247.0
2000-0560-KEN,25.0,30.0,0.0,0.0,30.0,190.0,0.0,0.0
2000-0561-RWA,39.0,81.0,0.0,0.0,81.0,190.0,0.0,0.0
2000-0562-MOZ,32.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0563-NER,47.0,0.0,21.0,0.0,21.0,190.0,0.0,0.0
2000-0564-AFG,19.0,0.0,1604.0,0.0,1604.0,190.0,0.0,0.0
2000-0565-KEN,14.0,0.0,42.0,0.0,42.0,190.0,0.0,0.0
2000-0566-LVA,0.0,0.0,102.0,0.0,102.0,190.0,0.0,0.0
2000-0567-NPL,69.0,0.0,592.0,0.0,592.0,190.0,0.0,0.0
2000-0568-IND,34.0,0.0,116.0,0.0,116.0,190.0,0.0,0.0
2000-0569-YEM,14.0,4.0,0.0,0.0,4.0,190.0,0.0,0.0
2000-0570-AGO,20.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0571-AGO,18.0,0.0,117.0,0.0,117.0,190.0,0.0,0.0
2000-0572-PRK,46.0,180.0,480000.0,147000.0,627180.0,190.0,6000000.0,10616784.0
2000-0573-TUR,11.0,26.0,0.0,0.0,26.0,190.0,0.0,0.0
2000-0574-NGA,14.0,15.0,0.0,0.0,15.0,190.0,0.0,0.0
2000-0575-IRN,11.0,46.0,0.0,0.0,46.0,190.0,0.0,0.0
2000-0576-JPN,9.0,41.0,180000.0,0.0,180041.0,160.0,1400000.0,2477250.0
2000-0576-RUS,9.0,0.0,0.0,0.0,0.0,190.0,50.0,88.0
2000-0577-ITA,16.0,22.0,0.0,0.0,22.0,190.0,0.0,0.0
2000-0578-JPN,14.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0579-CHN,60.0,300.0,0.0,0.0,300.0,190.0,0.0,0.0
2000-0580-ESP,0.0,0.0,0.0,0.0,0.0,615.0,0.0,0.0
2000-0581-IRN,12.0,40.0,0.0,0.0,40.0,190.0,0.0,0.0
2000-0582-VNM,5.0,29.0,0.0,6000.0,6029.0,120.0,21000.0,37159.0
2000-0583-LAO,15.0,0.0,450000.0,0.0,450000.0,1104.0,1000.0,1769.0
2000-0584-RUS,10.0,8.0,0.0,0.0,8.0,190.0,0.0,0.0
2000-0585-NGA,16.0,16.0,0.0,0.0,16.0,190.0,0.0,0.0
2000-0586-PER,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0587-RUS,13.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0588-TUR,21.0,21.0,0.0,0.0,21.0,190.0,0.0,0.0
2000-0589-MLI,11.0,39.0,0.0,0.0,39.0,190.0,0.0,0.0
2000-0590-BRA,3.0,0.0,10000.0,0.0,10000.0,3000.0,0.0,0.0
2000-0591-IRQ,15.0,7.0,0.0,0.0,7.0,190.0,0.0,0.0
2000-0592-SAU,76.0,0.0,329.0,0.0,329.0,190.0,0.0,0.0
2000-0593-ISR,12.0,0.0,139.0,0.0,139.0,190.0,0.0,0.0
2000-0594-CHN,16.0,19.0,0.0,0.0,19.0,190.0,0.0,0.0
2000-0595-SLV,2.0,0.0,400.0,0.0,400.0,190.0,0.0,0.0
2000-0596-NGA,0.0,0.0,0.0,2000.0,2000.0,100.0,0.0,0.0
2000-0597-PHL,5.0,0.0,6508.0,0.0,6508.0,190.0,0.0,0.0
2000-0598-USA,0.0,70.0,25000.0,104.0,25174.0,4.9,50000.0,88473.0
2000-0599-IND,25.0,9.0,0.0,0.0,9.0,190.0,0.0,0.0
2000-0600-CHN,10.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0601-KOR,8.0,0.0,0.0,411.0,411.0,190.0,71000.0,125632.0
2000-0602-CHN,14.0,39.0,0.0,0.0,39.0,190.0,0.0,0.0
2000-0603-UKR,4.0,0.0,3000.0,0.0,3000.0,72.0,0.0,0.0
2000-0605-CHN,6.0,0.0,2400000.0,0.0,2400000.0,190.0,0.0,0.0
2000-0606-JPN,18.0,110.0,360000.0,0.0,360110.0,190.0,7440000.0,13164812.0
2000-0607-ARG,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0608-PHL,13.0,2.0,0.0,0.0,2.0,190.0,0.0,0.0
2000-0609-GTM,20.0,12.0,200.0,250.0,462.0,13970.0,0.0,0.0
2000-0610-IND,884.0,0.0,24600000.0,0.0,24600000.0,12680.0,691500.0,1223584.0
2000-0611-MEX,8.0,0.0,300.0,0.0,300.0,88.0,0.0,0.0
2000-0612-RUS,0.0,0.0,1320.0,0.0,1320.0,190.0,0.0,0.0
2000-0613-LKA,2.0,0.0,100000.0,0.0,100000.0,8000.0,0.0,0.0
2000-0614-USA,1.0,115.0,0.0,0.0,115.0,190.0,90000.0,159252.0
2000-0615-AZE,10.0,15.0,0.0,0.0,15.0,190.0,0.0,0.0
2000-0616-KOR,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0617-BGD,31.0,0.0,2467138.0,0.0,2467138.0,162.0,500000.0,884732.0
2000-0618-IRN,2.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0620-NGA,0.0,0.0,500.0,0.0,500.0,7700.0,4805.0,8502.0
2000-0621-UGA,0.0,0.0,0.0,10000.0,10000.0,190.0,0.0,0.0
2000-0622-YEM,32.0,0.0,289.0,0.0,289.0,190.0,0.0,0.0
2000-0623-AFG,15.0,0.0,613.0,0.0,613.0,190.0,0.0,0.0
2000-0624-UGA,13.0,0.0,19.0,0.0,19.0,190.0,0.0,0.0
2000-0625-GRC,76.0,18.0,0.0,0.0,18.0,190.0,0.0,0.0
2000-0627-PAN,1.0,0.0,0.0,1000.0,1000.0,190.0,1300.0,2300.0
2000-0628-NGA,0.0,0.0,0.0,1000.0,1000.0,190.0,0.0,0.0
2000-0629-MLI,20.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0630-AFG,40.0,40.0,0.0,0.0,40.0,190.0,0.0,0.0
2000-0631-BGD,0.0,37.0,2500.0,0.0,2537.0,190.0,0.0,0.0
2000-0632-ITA,0.0,0.0,1000.0,0.0,1000.0,190.0,0.0,0.0
2000-0633-SCG,0.0,0.0,0.0,12.0,12.0,190.0,0.0,0.0
2000-0634-NGA,17.0,0.0,0.0,300.0,300.0,190.0,0.0,0.0
2000-0635-IDN,10.0,30.0,0.0,0.0,30.0,190.0,0.0,0.0
2000-0636-FRA,6.0,7.0,0.0,200.0,207.0,100.0,0.0,0.0
2000-0637-SLV,60.0,41.0,0.0,0.0,41.0,190.0,0.0,0.0
2000-0638-NGA,10.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0639-MKD,0.0,0.0,0.0,0.0,0.0,160.0,13563.0,23999.0
2000-0640-MEX,0.0,170.0,0.0,0.0,170.0,190.0,0.0,0.0
2000-0642-BLZ,14.0,570.0,62000.0,0.0,62570.0,215.0,277460.0,490955.0
2000-0643-MEX,23.0,0.0,30000.0,0.0,30000.0,150.0,1000.0,1769.0
2000-0644-NIC,1.0,0.0,2300.0,0.0,2300.0,190.0,1000.0,1769.0
2000-0645-SLV,1.0,0.0,100.0,0.0,100.0,190.0,0.0,0.0
2000-0646-BRA,11.0,35.0,0.0,0.0,35.0,190.0,0.0,0.0
2000-0647-EGY,11.0,10.0,0.0,0.0,10.0,190.0,0.0,0.0
2000-0648-COL,9.0,0.0,28000.0,0.0,28000.0,190.0,0.0,0.0
2000-0649-ZAF,181.0,0.0,86107.0,0.0,86107.0,190.0,0.0,0.0
2000-0650-VEN,13.0,4.0,20000.0,0.0,20004.0,190.0,0.0,0.0
2000-0651-TZA,18.0,39.0,0.0,0.0,39.0,190.0,0.0,0.0
2000-0652-USA,2.0,0.0,14418.0,3015.0,17433.0,190.0,219000.0,387513.0
2000-0653-TZA,1.0,6.0,750.0,35.0,791.0,6.5,0.0,0.0
2000-0654-KEN,12.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0655-NPL,42.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0656-JPN,0.0,130.0,6690.0,312.0,7132.0,6.7,500000.0,884732.0
2000-0657-AGO,13.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0658-NGA,12.0,6.0,0.0,0.0,6.0,190.0,0.0,0.0
2000-0659-AUS,0.0,0.0,200.0,0.0,200.0,190.0,0.0,0.0
2000-0660-UGA,224.0,0.0,423.0,0.0,423.0,190.0,0.0,0.0
2000-0661-TUR,20.0,10.0,0.0,0.0,10.0,190.0,0.0,0.0
2000-0662-GBR,0.0,0.0,1000.0,0.0,1000.0,5300.0,5900000.0,10439837.0
2000-0663-NGA,50.0,7.0,0.0,0.0,7.0,190.0,0.0,0.0
2000-0664-NGA,20.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0665-BGD,10.0,0.0,22340.0,0.0,22340.0,190.0,0.0,0.0
2000-0666-BRA,6.0,0.0,5000.0,0.0,5000.0,10250.0,0.0,0.0
2000-0667-GTM,22.0,50.0,0.0,0.0,50.0,190.0,0.0,0.0
2000-0668-CHN,21.0,41.0,0.0,0.0,41.0,190.0,0.0,0.0
2000-0669-COL,25.0,20.0,0.0,0.0,20.0,190.0,0.0,0.0
2000-0670-NGA,48.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0671-ITA,25.0,0.0,43000.0,0.0,43000.0,190.0,8000000.0,14155712.0
2000-0672-CHE,16.0,0.0,1500.0,0.0,1500.0,190.0,330000.0,583923.0
2000-0673-BIH,0.0,0.0,400.0,0.0,400.0,190.0,0.0,0.0
2000-0674-SGP,2.0,0.0,2022.0,0.0,2022.0,190.0,0.0,0.0
2000-0675-PAK,10.0,0.0,12.0,0.0,12.0,190.0,0.0,0.0
2000-0676-KGZ,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-0677-CHN,10.0,0.0,200000.0,0.0,200000.0,11170.0,25366.0,44884.0
2000-0678-MEX,20.0,28.0,0.0,0.0,28.0,190.0,0.0,0.0
2000-0679-IRL,1.0,0.0,0.0,0.0,0.0,190.0,100000.0,176946.0
2000-0680-VNM,40.0,17.0,0.0,0.0,17.0,190.0,0.0,0.0
2000-0681-CHN,159.0,13.0,0.0,0.0,13.0,190.0,0.0,0.0
2000-0682-HTI,27.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0683-MYS,0.0,0.0,500.0,0.0,500.0,190.0,0.0,0.0
2000-0684-PAK,30.0,50.0,0.0,0.0,50.0,190.0,0.0,0.0
2000-0685-ARG,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0686-IDN,16.0,66.0,0.0,0.0,66.0,190.0,0.0,0.0
2000-0687-NZL,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0
2000-0688-NOR,0.0,0.0,600.0,0.0,600.0,190.0,0.0,0.0
2000-0689-ZWE,15.0,20.0,0.0,0.0,20.0,190.0,0.0,0.0
2000-0690-CHN,25.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2000-0691-MAR,0.0,0.0,300.0,0.0,300.0,190.0,0.0,0.0
2000-0692-DZA,28.0,0.0,100.0,0.0,100.0,190.0,0.0,0.0
2000-0693-GIN,190.0,0.0,322.0,0.0,322.0,190.0,0.0,0.0
